1530318442.000000, IBI
537.680862,1.015671
547.493811,0.828163
548.306349,0.812537
549.087634,0.781286
549.822043,0.734409
556.431720,0.703157
557.228632,0.796911
608.699738,0.906291
609.762287,1.062549
610.684204,0.921917
611.621747,0.937543
612.434284,0.812537
613.559335,1.125051
614.371873,0.812537
650.717286,0.765660
651.451695,0.734409
652.264232,0.812537
655.795644,0.750034
656.358170,0.562526
662.405321,0.875040
663.249110,0.843789
664.186653,0.937543
678.437305,0.812537
697.578807,0.843789
713.970182,1.031297
756.268993,0.796911
759.878533,0.703157
760.597316,0.718783
761.269222,0.671906
762.034882,0.765660
762.738039,0.703157
763.409945,0.671906
764.159979,0.750034
820.428180,0.750034
821.115711,0.687531
855.820425,0.765660
856.726717,0.906291
860.617520,0.796911
861.476934,0.859414
862.367600,0.890666
881.415347,0.843789
882.212258,0.796911
882.993544,0.781286
883.806081,0.812537
909.369751,0.625029
963.872246,0.687531
964.669158,0.796911
965.528572,0.859414
979.779224,0.703157
980.716767,0.937543
1011.811940,0.875040
1014.437061,0.500023
1018.234109,0.671906
1018.952892,0.718783
1019.718552,0.765660
1037.766253,0.765660
1038.766299,1.000046
1039.625714,0.859414
1057.517158,0.875040
1058.548455,1.031297
1059.532875,0.984420
1065.064378,0.843789
1100.644132,0.843789
1101.566049,0.921917
1102.441089,0.875040
1103.347380,0.906291
1104.300549,0.953169
1105.238092,0.937543
1106.128758,0.890666
1110.769595,0.921917
1111.660261,0.890666
1112.629055,0.968794
1113.425967,0.796911
1114.441638,1.015671
1115.238550,0.796911
1146.021209,0.937543
1146.943126,0.921917
1159.896844,0.843789
1160.631253,0.734409
1161.553170,0.921917
1179.038345,1.046923
1179.913385,0.875040
1180.897805,0.984420
1181.804097,0.906291
1182.772891,0.968794
1183.679183,0.906291
1184.616725,0.937543
1185.585520,0.968794
1186.554314,0.968794
1187.523108,0.968794
1197.273555,0.828163
1231.900140,1.031297
1240.369277,0.968794
1241.181815,0.812537
1242.228738,1.046923
1250.150975,1.125051
1251.322904,1.171929
1252.401078,1.078174
1253.479253,1.078174
1254.698058,1.218806
1255.744981,1.046923
1301.325193,0.796911
1302.200233,0.875040
1302.997144,0.796911
1303.809681,0.812537
1304.856604,1.046923
1396.657681,1.343812
1397.892113,1.234432
1399.142170,1.250057
1400.329725,1.187554
1412.049011,1.171929
1421.861960,0.734409
1422.533866,0.671906
1423.299526,0.765660
1426.815312,0.656280
1431.424898,0.734409
1436.753267,0.937543
1437.706435,0.953169
1438.565850,0.859414
1439.472141,0.906291
1440.440936,0.968794
1441.315976,0.875040
1442.112887,0.796911
1442.972301,0.859414
1443.878593,0.906291
1444.675504,0.796911
1475.473789,0.453146
1475.958186,0.484397
1639.590677,0.968794
1640.434465,0.843789
1641.340757,0.906291
1642.325177,0.984420
1643.309597,0.984420
1644.200263,0.890666
1645.153431,0.953169
1646.294108,1.140677
1647.278528,0.984420
1648.419206,1.140677
1649.575509,1.156303
1650.466174,0.890666
1657.435243,1.000046
1658.529043,1.093800
1659.669721,1.140677
1660.872901,1.203180
1662.154209,1.281309
1663.326138,1.171929
1664.513692,1.187554
1665.779375,1.265683
1667.091935,1.312560
1668.232613,1.140677
1669.451418,1.218806
1670.576470,1.125051
1671.748399,1.171929
1672.998456,1.250057
1674.186010,1.187554
1675.389190,1.203180
1676.373610,0.984420
1677.514287,1.140677
1678.623713,1.109426
1679.764390,1.140677
1680.920693,1.156303
